,_fivetran_id,day,follower_gains_organic_follower_gain,follower_gains_paid_follower_gain,organization_entity,_fivetran_synced
162,gJgzEN7hDo1+ujU6oPLYclmAs2k=,2022-04-19 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.304000+00:00
163,TBCciXR96LiI6tYqzbjYd8n/eAc=,2022-01-28 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.582000+00:00
164,8eZvsCRlSnZkfmsDBPM4vAmY4Fs=,2022-01-17 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.045000+00:00
165,fLdiGFrsIzGqvQlrTGV/Cipck/Q=,2021-10-06 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.897000+00:00
166,WYTcGMFY05pjJ+Av53yoIQ0VSJ4=,2021-08-25 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.856000+00:00
167,jwaKmvmZdvHab7VvfR4jyceQwHU=,2022-06-16 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.955000+00:00
168,rhH14kvKLcwe+WwqxYPIA1pr6gc=,2021-11-25 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.227000+00:00
169,yb4T6gJBYYYMpY1QuqvX4hkk2LY=,2021-08-27 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.762000+00:00
170,bW8AGsLi+AAanf70nGhAXLp9qOw=,2021-08-30 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.719000+00:00
171,WIzr/8lKx9T+IV6l9ScJFnsk5FU=,2021-10-09 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.888000+00:00
172,jROgjh1yeb+zptEvKZ8GSRNDImM=,2021-12-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.235000+00:00
173,4aArq5/gZgzzRjd2KN3qRFBlwkg=,2022-04-19 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.983000+00:00
174,fp4Nb3nSRO4X2sOOB9rbk9intso=,2021-12-21 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.404000+00:00
175,TgtUAUhPsIN0p+Su5C2HDd4qUFE=,2021-11-27 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.079000+00:00
176,UfDvHjrJmJE3xb2melQqwXSj1vE=,2022-06-08 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.187000+00:00
177,Q1E1g6/bxBerw73gQ3JMmzDMYFQ=,2022-05-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.019000+00:00
178,VVAYjNXyWqZ4brLj8SaUK8PRjqI=,2022-04-30 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.611000+00:00
179,ogu+zpaxEB44G3VtNYHfaFDDrYo=,2021-09-19 00:00:00+00:00,25,0,urn:li:organization:11841037,2022-08-08 10:42:19.884000+00:00
180,zqpccroaO2QfK56XDO49My5Rkc4=,2021-12-14 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.398000+00:00
181,DZWgkJftGN8jgnHXyPRBxrTdzw4=,2022-03-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.413000+00:00
182,3taeG0rODP/GPlJSR5oNfP7U81g=,2022-03-01 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.751000+00:00
183,XT4jEg2dYLmWo+bRRF+aeHGoasA=,2022-02-23 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.650000+00:00
184,YIZG/b4I3Zkzv3oIghLq+RmJKT8=,2022-07-27 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.597000+00:00
185,cMIhlsoB6LnKdtE6gbIJdnMX/yg=,2021-10-22 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.255000+00:00
186,aslUCab3T+pPC09mxkozJb3tP3c=,2021-12-29 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.648000+00:00
187,+fgrLvyxYGgnL1pAIPP7iz6XGeg=,2021-09-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.930000+00:00
188,/bGGppaAc3CT3IZd2dyuSVPLAH8=,2021-10-10 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.046000+00:00
189,u5kFggFLK+qZt8jC7RRBh53KQq0=,2022-07-12 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.557000+00:00
190,IjULl2W4htZTRQ8i1cELOSpbZ3w=,2021-12-28 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.239000+00:00
191,pRxANkwNB02WH6KY/IEwNjz1j6E=,2022-05-21 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.215000+00:00
192,QpgRiehBqqM1rciJ2Fvc8OUXgh8=,2021-11-24 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.227000+00:00
193,a7mXNtXv2KS+fbTUO4VMFljiIG8=,2022-07-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.137000+00:00
194,1Rj3sqmsFKYLPr5vOOr/bcdmJ/Y=,2021-12-01 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.230000+00:00
195,JKMtKI/TQWOcrp0D0FZ2JqTqLmE=,2022-02-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.227000+00:00
196,v7J26xLUlJPIyK+sjCzau1EfeWY=,2021-12-14 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.234000+00:00
197,tggvaLJCccWgP7doyW5EjTwJaEo=,2022-06-13 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.190000+00:00
198,gYdUwScS8NMd/p2zh1HhfFQIPq8=,2021-08-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.760000+00:00
199,cetbGWHn+h4OyPonogzIGLHpLsQ=,2022-07-15 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.589000+00:00
200,jMCxVTVpkYOZ39p7Vht6pVYOKjA=,2021-10-15 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.107000+00:00
201,lg7daLhS7UdH8EF3Qz4EGBVUJ4k=,2021-10-30 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.898000+00:00
202,juCxNW6BlJs58Dc5wPw8h+0nL/g=,2021-12-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.697000+00:00
203,bwqYLCiwGtMK67M19si7NoqXPWQ=,2022-07-16 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.558000+00:00
204,a8fJgKJ3rxOU6ckd1HY8RMUhO4E=,2021-10-18 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.250000+00:00
205,wHGlaxlA3syd+GZYinlakGoIAI4=,2022-04-04 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.427000+00:00
206,QZd2xL9lNEHqcioFjlAgR0TleTo=,2022-07-18 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.129000+00:00
207,64fbTLuw3YPOVe2Cuy7p+dnbSXY=,2022-07-22 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.594000+00:00
208,zK1pjAHx1Mrp9k1AoiGqgoteZ8k=,2022-03-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.815000+00:00
209,9JFlTtXsIR6S9CMinOM+ChWTzwg=,2021-09-08 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:19.878000+00:00
210,x1hCht15Ha6tuuZCA0V7CyVSK4g=,2021-08-31 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.765000+00:00
211,Q9qBwWmh48qC42DGraXxlTy6mEE=,2021-12-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.694000+00:00
212,mDXC10JjzaFJ5H6iQCD6CofS6PA=,2021-09-25 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.703000+00:00
213,x73gc34ox+/iy5N8OM7E4EJl+pc=,2021-10-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.889000+00:00
214,HUGqG0UX4iLTzyocq315XhG+16o=,2021-11-12 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.438000+00:00
215,znyf9RZ4xwt5PfmGVMApdoju1LA=,2021-08-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.530000+00:00
216,PzFuDFOXAz01oQEi4PiqLy1UxDQ=,2022-06-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.785000+00:00
217,gS33+FzprRmRpSbEuFhZN4z7uf0=,2022-07-15 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:22.084000+00:00
218,iKEMTF/HnKb8kJIgMSgAE5TV8rk=,2022-03-29 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.424000+00:00
219,4qhi24jjubjcJu2xsIDhnyCWIpg=,2021-10-19 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.893000+00:00
220,CFMkRIw5MO5+biaZjPgUfIWU0R0=,2022-01-28 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.055000+00:00
221,cfSZKRZBnOFkM9C21AP8lajeCu0=,2021-12-12 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.233000+00:00
222,jF4trI4UO2VFN+BJ4I9rSf0NM5Q=,2022-07-31 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:22.092000+00:00
223,utwJxCatXvzNfvZfTaQNQdb0yuU=,2022-05-22 00:00:00+00:00,47,0,urn:li:organization:11841037,2022-08-08 10:42:21.726000+00:00
224,+2pkIrFzg53JKv/csxnj0gGdCCQ=,2022-01-28 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.085000+00:00
225,rBtD3yBDaKLGAAwwFuW18dfmG+8=,2022-06-10 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.951000+00:00
226,2nvpv60QX4FSh3xcYlP/kQSMjyE=,2022-06-05 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.948000+00:00
227,S5LK02Yt/f3mzMZbgsmzQjy2UK0=,2021-11-01 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.061000+00:00
228,OBfJehT4cPmS+oUoplqWFkpqVaI=,2021-11-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.261000+00:00
229,03JE0Gk3/ra3wAYy+g5RmVYvGws=,2022-05-12 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.211000+00:00
230,2zeyc6oSr94DedFo6jObnSfvRVU=,2021-12-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.270000+00:00
231,xlQodftdYTV38vxXqMbkfBDi28Y=,2022-04-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.590000+00:00
232,dD7X+eF8KoYim16FRxO9dwclZqw=,2022-06-21 00:00:00+00:00,1,0,urn:li:organization:69569872,2022-08-08 10:42:09.195000+00:00
233,5XIPhSQCRau7ujkr5n8P51vaJ1w=,2022-08-01 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.602000+00:00
234,9l5aBoLpBfxwKacLjnqN3XUTOEo=,2022-02-11 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.246000+00:00
235,hEJa1UI5J35kAXDMLEQKBbCOzTo=,2022-06-16 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.379000+00:00
236,HBQSu4gwlgcJ111j3qpMn1cNRWw=,2022-08-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.343000+00:00
237,hCzF7PCDFUzo0YEJ6tymoySscI4=,2022-03-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.255000+00:00
238,e8N5gHbBuIjLcoexyY/HusVnF6M=,2021-09-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.766000+00:00
239,s2BEoYwxVf+5aoPpwF5PqKzv9dY=,2021-10-29 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.113000+00:00
240,nXJh01lu3JffPZ+07IQadjUQ4Ks=,2022-07-19 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:22.086000+00:00
241,kRt7+jWQ27iGkp7Uvj9w2S2hg3g=,2021-11-18 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.223000+00:00
242,3Tk+GeseiULRGqrJf5J4lhuBdTU=,2022-05-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.010000+00:00
243,vnE6IcEJXN95XPyDHU8di7jyroQ=,2021-12-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.233000+00:00
244,KBYN0nQfrVlvGf3nQ9P33wKENrY=,2021-11-14 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.441000+00:00
245,WwNLAYvtNkIbj309QpZ7XAZtACA=,2022-01-12 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.572000+00:00
246,tusXp9b/r3BuyljH4iERaMiVCMY=,2022-02-20 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.230000+00:00
247,4cDIlnYTSjhrUnxsVaLtmUk4MqE=,2022-02-28 00:00:00+00:00,2,0,urn:li:organization:69569872,2022-08-08 10:42:08.237000+00:00
248,GoiQkvAzMVYwsIWk7Ebh7uNmHGU=,2021-10-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.113000+00:00
249,I4Co+f7Vq8BlgKQTqugx/x48wIs=,2021-10-01 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.064000+00:00
250,PX6IuHN3T8hIk6UXYYQw2u0OODs=,2022-04-04 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.142000+00:00
251,uSq4SuH+2oJpY0G/j9C6R9FgdX4=,2021-12-23 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.237000+00:00
252,WkYs7R6cwBB2m7bPcDoJIKtFLIY=,2021-08-22 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.714000+00:00
253,NVU6To/5J1gt6Gr3cK2SQg0VX+c=,2022-03-09 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.811000+00:00
254,wR5h85zUbHi2Hg57qoDLMBw9Rxg=,2022-03-29 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.821000+00:00
255,Ycnivh98Gcd2FVQ24+ZBckEVIaM=,2022-01-06 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.569000+00:00
256,7U3dSjHxyeTdLx0+cdDco5S+xVo=,2022-07-07 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.555000+00:00
257,qX21W5zZN97cogMrMg32DlZFMNw=,2022-02-16 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.743000+00:00
258,uNi0xcbqi3g4M6MXYY5NWD31bKM=,2022-04-30 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.311000+00:00
259,044F8Sy5ph61vOiOAYQS5KANQ7o=,2022-01-15 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.393000+00:00
260,tCFepEZhgLV5NDhPjDlE34ON8OA=,2021-11-07 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.260000+00:00
261,NivLYHBJYWTHIthUEMqp69JJ8JA=,2021-11-16 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.264000+00:00
262,Lxbtyrq8bbZaCCJ4h0kfqOIOnRc=,2022-02-25 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.234000+00:00
263,GDuHonVsENt9EcTaKQLzjCQS/JQ=,2022-03-21 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.419000+00:00
264,Ms37SAxj3CvuVD5i5YbCCauvblU=,2021-12-15 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.399000+00:00
265,a9XY0Sd//L2KsePBeo0hBumA6vc=,2021-10-07 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.101000+00:00
266,nFxisvAg3cXml+jFS1LVTtDI/Jc=,2022-02-03 00:00:00+00:00,6,0,urn:li:organization:69569872,2022-08-08 10:42:08.060000+00:00
267,ja6AYwVpQlmmYopl+ieqbGb9TO0=,2022-01-24 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.083000+00:00
268,FWmI8wWABxBGZYgg+0dXDQhjZgM=,2021-10-29 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.265000+00:00
269,JuZ4gYFWz3dbSow84hmlLHTRHbQ=,2022-04-26 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.591000+00:00
270,7Va0MhcaaqhvI8JTchw1nd5DWTE=,2022-01-12 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.040000+00:00
271,33qdRrn3cp+N+3wwBa0VwQFh/10=,2021-10-23 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.056000+00:00
272,pxtMayI6CCPGQGGjF/Ezbv6lrv0=,2021-12-11 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.625000+00:00
273,NG2+2XYs+3trkT8Q6iGw6GACu78=,2022-01-19 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.081000+00:00
274,JxMCz4d7mSYBhT1WR8OlAyAfRtk=,2022-01-09 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.571000+00:00
275,6jNYkLPH8uWliaVBZyZxKATcQV8=,2021-12-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.271000+00:00
276,JlPBo6OQHp7jvRnmUyMMsNL+DeE=,2022-06-30 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.384000+00:00
277,KvAeUIuxd7WW9c3h//tKVErU1x4=,2022-06-05 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.373000+00:00
278,Sb8orTVBJBKtunMUfl58ZlcTE4E=,2022-03-24 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.422000+00:00
279,ws/3Tb6U9tGp+HLO27u9hSkooSI=,2022-01-31 00:00:00+00:00,3,0,urn:li:organization:78306774,2022-08-08 10:42:28.086000+00:00
280,2CRc36pBtBCdxlYGF8hvbyXnCU4=,2022-01-10 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.391000+00:00
281,sFcikvaG6pj9P4unWrANRLXsfHw=,2022-01-24 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.396000+00:00
282,49LqlZLMZtrKdEEJAviIYWN3+jE=,2022-07-18 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.559000+00:00
283,xWP98/T/GlJsTdSya6hk+pLNKys=,2022-06-12 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.899000+00:00
284,V5ff7aNPHcPBpYEf0K4lRhzbaB0=,2021-11-25 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.077000+00:00
285,jIVxpZueOvReBFY6NCsCZdD6AKM=,2022-01-19 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.395000+00:00
286,PZbZDjs1bRZ37kr10oKCXx7OHmk=,2022-03-27 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.136000+00:00
287,usLvWLNJlL9NS+uEHRIAjBG9h+c=,2021-08-12 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.531000+00:00
288,t7GISUX3g+/zPB5CMktXEcX/iFA=,2022-04-01 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.140000+00:00
289,1j0qemFjFdb/jZI+WsZXgH+Su7E=,2021-10-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.112000+00:00
290,ZlOF2KQft99TDOI/yVfW+H6nIyE=,2021-09-04 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.722000+00:00
291,Bqpdv6PCm/mfg6wWXriniGE5Aic=,2022-04-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.595000+00:00
292,YEcFkhbQMnNJ7VMOqL2UB37wqvY=,2022-01-09 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.038000+00:00
293,U8dibhZyEwwi7BZ7/aZl4KdDTS4=,2022-07-29 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:22.091000+00:00
294,6J3Ob6Tp8zNfN0ewzkQbv8w0zmI=,2022-06-19 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.957000+00:00
295,/VUAMFzVE5BN4w1K9OKYV2xbQ7I=,2022-08-04 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:22.250000+00:00
296,gzYTA7GaQpOH5GcbWxlJoPF8b/w=,2022-03-16 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.417000+00:00
297,f4oLf8GBWup2Sjv/iJVYecK/Kww=,2022-03-06 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.412000+00:00
298,5PPpf1ZY3JGr8iSgzjCCCUr/rQM=,2021-11-14 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.221000+00:00
299,8f8Q0GIHHGKvamQr4Tu3G+c9MfA=,2021-12-20 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.403000+00:00
300,JnO9qrNq/GgUAZY1BFdYkJ2TnXg=,2021-11-28 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.269000+00:00
301,R6rkquLy8czBg+4Doa2meM9n9Wo=,2022-04-03 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.141000+00:00
302,g2qerSTMGNekiQD2QAkOrgHIKCg=,2022-07-25 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:22.089000+00:00
303,8H4qrEqUghSlqzYfD1QyAMpqAn0=,2021-11-15 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.263000+00:00
304,i+A3SkMZ8xiloLOEx/FXdbFibMs=,2022-05-17 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.779000+00:00
305,kE1zy/tqgTNTOa1iAJ8cUxsjks8=,2022-02-06 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.243000+00:00
306,94L2nN2JrMBVBjhev8361etWDCI=,2022-03-07 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.412000+00:00
307,aH1dUGYg3dIpBxnuMYkcYicpTj8=,2022-03-12 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.415000+00:00
308,yriPgOWxZdrxJ8OaSP8GSWkoZlY=,2022-02-20 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.746000+00:00
309,kK7vMhaD6LlAx9SaYiDX4pXtLKo=,2021-12-02 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.231000+00:00
310,uaBnmtglcAEUGnq0Fy4DJ4FYCMo=,2021-09-22 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.050000+00:00
311,ypthFojgygptXHvGUG7n1CK71nE=,2022-03-26 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.820000+00:00
312,yCSGvmTw1RYhRfye3J0mSurjdi0=,2022-04-21 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.305000+00:00
313,mXnj3cXsDfR8CM2kf+Eet6fYOMU=,2021-08-23 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.854000+00:00
314,ODUvA7YJepW+trDSElKhDno3vCA=,2021-09-20 00:00:00+00:00,6,0,urn:li:organization:11841037,2022-08-08 10:42:19.885000+00:00
315,ljHvgj7Ic1fAika3KRBuiY8aZqE=,2021-08-27 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.857000+00:00
316,Mvcv1kGVRGippGhuzEM+UA45xiQ=,2021-11-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.270000+00:00
317,MbCwTGyKFQbhk8QCcUu8x8Q2rv8=,2022-06-25 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.908000+00:00
318,cADWKtEDJj6cQjobLLpWC1y1y3I=,2022-04-25 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.591000+00:00
319,vnxY9WVYnNSPzs7X1w/ty6HPP7Y=,2022-04-19 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.588000+00:00
320,HFIQ8Bp8rzA088JGLaPueAvDjPA=,2021-09-18 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.045000+00:00
321,8fBtQuBt5kQGsqSPaA8HjbZsNNo=,2022-01-06 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.075000+00:00
322,RZCwy2eiUAWq7kSAWqY6+a+3Rs0=,2022-01-30 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.086000+00:00
323,NxGHLbDdwJog3MjMvZ7ufRULCxY=,2021-09-09 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:19.879000+00:00
324,zaR8HdQN7N9DdRwobWE0gXKUhjg=,2021-10-14 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.245000+00:00
325,TVWcVypxCw0573L5rv03IKlwmfc=,2021-10-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.933000+00:00
326,JSaqv9u5qCX7rDtHrz60DieyF6Q=,2021-08-19 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.536000+00:00
327,zK2EPvAi+qv2VtISPXPXV/ysy/0=,2021-12-28 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.646000+00:00
